"","pincode","district_key","District","Persons","Males","Females","Growth..1991...2001.","Rural","Urban","Scheduled.Caste.population","Percentage...SC.to.total","Number.of.households","Household.size..per.household.","Sex.ratio..females.per.1000.males.","Sex.ratio..0.6.years.","Scheduled.Tribe.population","Percentage.to.total.population..ST.","Persons..literate","Males..Literate","Females..Literate","Persons..literacy.rate","Males..Literatacy.Rate","Females..Literacy.Rate","Total.Educated","Data.without.level","Below.Primary","Primary","Middle","Matric.Higher.Secondary.Diploma","Graduate.and.Above","X0...4.years","X5...14.years","X15...59.years","X60.years.and.above..Incl..A.N.S..","Total.workers","Main.workers","Marginal.workers","Non.workers","SC.1.Name","SC.1.Population","SC.2.Name","SC.2.Population","SC.3.Name","SC.3.Population","Religeon.1.Name","Religeon.1.Population","Religeon.2.Name","Religeon.2.Population","Religeon.3.Name","Religeon.3.Population","ST.1.Name","ST.1.Population","ST.2.Name","ST.2.Population","ST.3.Name","ST.3.Population","Imp.Town.1.Name","Imp.Town.1.Population","Imp.Town.2.Name","Imp.Town.2.Population","Imp.Town.3.Name","Imp.Town.3.Population","Total.Inhabited.Villages","Drinking.water.facilities","Safe.Drinking.water","Electricity..Power.Supply.","Electricity..domestic.","Electricity..Agriculture.","Primary.school","Middle.schools","Secondary.Sr.Secondary.schools","College","Medical.facility","Primary.Health.Centre","Primary.Health.Sub.Centre","Post..telegraph.and.telephone.facility","Bus.services","Paved.approach.road","Mud.approach.road","Permanent.House","Semi.permanent.House","Temporary.House"
"16948",530022,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16949",530007,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16950",530008,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16951",530017,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16952",530011,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16953",530018,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16954",530009,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16955",530014,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16956",530013,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16957",530041,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16958",530024,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16959",530049,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16960",530028,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16961",530051,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16962",530032,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16963",530035,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16964",530015,"Visakhapatnam","District Visakhapatnam (13), Andhra Pradesh (28)",3832336,1930197,1902139,"15.36","2301437",NA,NA,NA,887003,4,985,976,"557572","14.55",2002316,1171082,831234,59.96,69.68,50.12,2002316,75488,417446,577938,211419,535115,184767,324433,850611,2411639,245653,1602761,1305584,297177,2229575,"1.Mala",169650,"2.Madiga",65244,"3.Relli",41791,"1.Hindus",3688280,"2.Muslims",71669,"3.Christians",62227,"1.Konda Dhoras","134109","2.Bagata","130301","3.Kondhs etc.","81755","1.Visakhapatnam (M Corp.)",982904,"2.Gajuwaka (M)",259180,"3.Anakapalle (M)",85486,3108,3091,1746,3098,"-","-",2293,"423","241",NA,"1647","486","323",715,"858","1129","1056",58.8,11.1,30.2
"16965",535547,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16966",535502,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16967",535546,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16968",535124,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16969",535573,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16970",535126,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16971",535523,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16972",535557,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16973",535525,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16974",535593,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16975",535521,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16976",535579,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16977",535101,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16978",535578,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
"16979",535527,"Vizianagaram","District Vizianagaram (12), Andhra Pradesh (28)",2249254,1119541,1129713,"6.36","1836859",NA,NA,NA,514912,4,1009,979,"214839","9.55",997482,605038,392444,51.07,62.37,39.91,997482,41776,256539,345163,107395,191992,54462,198760,502372,1378957,169165,1174164,912375,261789,1075090,"1.Mala",126530,"2.Madiga",51983,"3.Relli",25403,"1.Hindus",2214541,"2.Christians",15495,"3.Muslims",15472,"1.Jatapus","93519","2.Konda Dhoras","51517","3.Savaras etc.","29005","1.Vizianagaram (M)",174651,"2.Bobbili (M)",50096,"3.Parvathipuram (M)",49714,1455,1453,1374,1455,"-","-",1371,"352","194",NA,"649","56","427",903,"732","822","433",49.9,5.2,45
